quelle,labela,labelb1,labelc1,labelb2,labelc2,labelb3,labelc3,labelb4,labelc4,labelb5,labelc5,labeld,inhalt,index_binar
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,давай брат убивай зверя крепко держу предложил старший,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,пах говоришь брат раню отстанет меня тоже постойка я одни сутки медведем пойду домой скорой встречи брат сказав так двинулся путь,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,зашел домой мать спросила случилось братом ответил сегодня старший брат гостит друга завтра вместе придут ним уставший уснул мертвецким сном мать услышав такие слова растерялась,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,следующий день младший вернулся лес видит брат изможденный прилип стволу дерева медведь таком состоянии увидев младшего брата старший закричал у него сил держать медведя вотвот отпустит младший прицелился упор выстрелил голову зверя зверь сначала зарычал замертво упал подкошенное дерево,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,рассерженный старший брат поднял ружье направил младшего сказал старшему,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,брат успокойся наши деды говорили «не рой другому могилу туда угодишь» оставил медведем ночь понял тяжело извини брат этому научил ты,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,они обиженные друг друга присели деревом,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,хорошо успокойся случилось то случилось давай шкуру снимем зверя сказал старший брат,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,должны сделать что отозвался младший давай снимем шкуру целиком затем влезу шкуру отведи город говоря медведь дрессированный будем зарабатывать деньги,0
zyx_cr_tab_rus_15,N,N,N,N,N,N,N,N,N,N,N,N,дня развлекали горожан базаре медведь прыгал плясал делал трюки так они начали зарабатывать деньги месяц братья купили необходимые вещи дома радость матери вернулись село,0
